type,id,size,wrappings
java,9425,4,1
java,9426,63,3
java,9427,16,1
java,9428,19,1
java,9429,1,1
java,9430,18,1
java,9431,23,1
java,53164,6,1
java,18396,47,1
java,18397,46,0
java,18398,13,0
java,11715,6,0
java,18834,6,0
java,18840,2,0
java,18841,3,0
java,18848,5,0
java,18824,10,1
java,18825,10,0
java,18826,4,0
java,18827,3,0
java,18860,3,0
java,18828,2,0
java,18829,77,2
java,18830,3,0
java,18831,6,0
java,18832,18,0
java,18833,8,0
java,18835,6,1
java,18836,26,2
java,18837,46,0
java,18838,10,1
java,18839,5,0
java,18842,4,1
java,18843,3,0
java,18844,2,1
java,18845,4,0
java,18846,20,1
java,18847,47,1
java,18849,12,1
java,18850,6,0
java,18851,3,0
java,18852,9,0
java,18853,4,0
java,18854,7,1
java,18855,3,0
java,18856,7,0
java,18857,7,0
java,18858,3,0
java,18859,6,0
java,18861,48,1
java,18862,5,0
java,20413,9,0
java,20414,10,0
java,53690,11,0
java,14623,18,1
java,14620,7,0
java,14621,1,0
java,14622,6,0
java,14630,7,0
java,14624,39,0
java,14625,1,0
java,14626,9,0
java,14627,7,0
java,14628,12,1
java,14629,2,0
java,14631,9,0
java,14632,7,0
java,14633,7,0
java,14634,6,0
java,14635,10,0
java,14646,13,0
java,14636,17,0
java,14637,7,0
java,14638,10,0
java,14639,10,0
java,14640,12,0
java,14641,39,0
java,14642,10,0
java,14643,4,0
java,14644,13,0
java,14645,8,0
java,14647,27,0
java,14648,7,0
java,14649,2,0
java,14650,9,0
java,14651,6,0
java,14652,7,0
java,23,44,0
java,53705,8,2
java,53706,29,0
java,18901,16,0
java,18902,9,0
java,18903,10,0
java,18904,15,0
java,18905,15,0
java,18906,20,0
java,18918,4,0
java,18907,31,0
java,18908,25,0
java,18909,31,0
java,18910,3,0
java,18911,36,0
java,18912,20,0
java,18913,29,0
java,18914,15,0
java,18915,5,1
java,18916,5,0
java,18917,20,0
java,18919,16,0
java,18920,20,0
java,18921,23,1
java,18922,31,0
java,18923,36,0
java,18924,15,0
java,18925,34,0
java,18926,20,0
java,18927,15,0
java,18928,15,0
java,18929,20,0
java,18930,10,0
java,18931,10,0
java,18932,10,0
java,18933,25,0
java,18934,7,0
java,18935,7,0
java,18936,20,0
java,18937,4,0
java,18938,25,0
java,18939,29,0
java,18940,36,0
java,9463,14,0
java,9464,15,0
java,839,1,0
java,18282,51,0
java,18283,38,1
java,18284,3,0
java,18285,1,0
java,5265,2,0
java,5266,18,0
java,5267,2,0
java,5268,26,0
java,5269,6,1
java,5270,29,0
java,5271,7,0
java,5272,21,1
java,5273,4,0
java,9283,16,0
java,9284,18,1
java,9285,15,0
java,9286,22,0
java,9287,19,0
java,9288,8,0
java,9289,14,0
java,9290,20,0
java,9291,21,2
java,9292,34,3
java,9293,18,1
java,9294,23,1
java,9295,16,1
java,9296,23,0
java,9297,8,0
java,9298,14,0
java,6244,6,0
java,6245,8,0
java,6246,10,0
java,19765,4,0
java,19764,13,0
java,19766,8,0
java,19767,7,1
java,19768,13,0
java,19769,13,0
java,19770,4,0
java,11686,23,2
java,6300,33,0
java,6301,40,1
java,5239,18,0
java,5240,20,1
java,5241,3,0
java,4965,32,0
java,4966,34,0
java,4967,14,0
java,18514,103,0
java,18509,9,0
java,18510,62,0
java,18511,74,3
java,18512,8,0
java,18513,53,2
java,18515,3,1
java,15856,43,0
java,15857,1,0
java,15858,1,0
java,15859,1,0
java,15860,1,0
java,15861,1,0
java,15862,2,2
java,4389,3,0
java,52608,3,0
java,52598,7,0
java,52599,3,0
java,52600,2,0
java,52601,2,0
java,52602,2,0
java,52603,1,0
java,52604,2,0
java,52605,1,0
java,52606,7,1
java,52607,2,0
java,52609,36,0
java,52610,3,0
java,7905,29,1
java,52159,41,1
java,52154,42,1
java,52165,41,1
java,52155,12,0
java,52156,35,0
java,52157,17,0
java,52158,39,0
java,52160,11,0
java,52161,42,0
java,52162,9,0
java,52163,18,1
java,52164,49,3
java,52166,45,2
java,52167,5,0
java,52168,13,0
java,3787,8,1
java,7380,46,0
java,52741,1,0
java,52738,1,0
java,52739,3,0
java,52740,6,0
java,52736,4,0
java,52737,5,0
java,52742,4,1
java,52743,4,2
java,15811,27,0
java,15812,89,1
java,11658,20,0
java,11657,23,0
java,13305,15,0
java,53694,69,0
java,53695,2,0
java,53696,62,0
java,53697,49,0
java,53698,20,0
java,53699,38,0
java,14264,23,1
java,14265,19,1
java,3029,7,0
java,52498,6,0
java,52499,7,1
java,52500,6,0
java,52501,3,0
java,52502,4,1
java,52503,7,1
java,12193,14,1
java,12194,13,0
java,50680,12,1
java,50681,12,1
java,50682,4,0
java,50683,4,0
java,52351,54,1
java,8381,70,0
java,7630,11,0
java,7631,9,0
java,7632,2,0
java,10049,17,0
java,10050,37,0
java,10051,21,0
java,10052,29,0
java,10053,41,0
java,10054,41,0
java,5085,9,1
java,5086,18,0
java,4166,24,0
java,7779,4,0
java,7780,10,0
java,7781,41,2
java,7782,4,0
java,7783,10,0
java,7784,18,0
java,7785,7,0
java,7786,32,0
java,449,27,0
java,447,4,0
java,448,15,1
java,450,31,1
java,451,3,1
java,452,1,0
java,453,28,1
java,1,9,0
java,2,39,2
java,3,21,0
java,4,9,1
java,5,13,0
java,6,10,1
java,7,38,0
java,8,20,0
java,9,8,0
java,10,8,1
java,11,16,0
java,12,7,0
java,13,19,0
java,14,15,0
java,15,14,0
java,16,22,0
java,18413,1,0
java,18412,2,0
java,18402,8,0
java,18403,8,0
java,18404,1,0
java,18405,4,1
java,18406,16,1
java,18407,9,0
java,18408,7,0
java,18409,9,0
java,18410,2,0
java,18411,16,1
java,18414,37,1
java,18415,35,0
java,18416,2,0
java,18417,9,0
java,3410,3,0
java,3411,31,0
java,3412,16,0
java,3413,31,1
java,2783,29,1
java,13596,1,0
java,51021,3,0
java,2174,26,0
java,2175,15,0
java,4241,18,0
java,12166,32,2
java,52978,6,1
java,52968,6,1
java,52969,6,0
java,52970,3,0
java,52979,1,0
java,52971,6,0
java,52972,3,0
java,52973,8,0
java,52974,6,1
java,52975,6,0
java,52976,7,0
java,52977,9,0
java,52980,6,1
java,52981,13,0
java,52982,6,1
java,52983,6,1
java,9752,3,0
java,759,11,0
java,11412,4,1
java,11413,9,0
java,777,30,0
java,17,25,0
java,18,1,0
java,1209,21,1
java,7797,24,2
java,7798,49,2
java,7799,18,3
java,7800,16,1
java,19160,11,1
java,19161,11,1
java,19162,11,1
java,13379,57,5
java,13369,75,1
java,13370,15,2
java,13371,5,1
java,13372,9,1
java,13373,16,0
java,13374,29,2
java,13375,62,0
java,13376,44,0
java,13377,45,0
java,13378,14,1
java,13380,14,0
java,13381,5,0
java,13382,7,0
java,13383,57,5
java,13384,5,1
java,13385,16,0
java,13386,16,0
java,13387,15,1
java,13388,14,1
java,7822,8,0
java,7823,6,1
java,7824,8,0
java,7825,8,0
java,3096,10,0
java,3035,6,0
java,3036,22,1
java,3037,10,1
java,3038,29,1
java,3039,22,1
java,3040,17,0
java,3041,29,1
java,3042,17,0
java,3604,4,1
java,52544,39,1
java,14133,11,1
java,6648,31,0
java,12724,31,0
java,19141,51,0
java,19147,2,0
java,19139,6,1
java,19140,34,0
java,19142,4,0
java,19143,1,0
java,19144,15,0
java,19145,51,0
java,19146,15,0
java,19148,24,1
java,19149,8,0
java,19150,21,1
java,19151,3,1
java,4487,32,2
java,4488,40,1
java,4489,94,0
java,4490,77,0
java,13222,3,0
java,13223,1,0
java,1801,13,0
java,71,4,1
java,72,32,2
java,73,2,0
java,74,4,1
java,75,34,0
java,76,19,1
java,77,6,2
java,78,24,1
java,79,24,1
java,7334,63,1
java,7335,63,1
java,18452,12,0
java,15170,1,0
java,2245,16,0
java,2246,16,0
java,15867,9,1
java,20093,5,0
java,20091,26,0
java,20092,28,0
java,20094,4,0
java,20030,11,0
java,20031,9,1
java,53759,57,0
java,53756,26,0
java,53757,64,0
java,53758,11,0
java,6217,4,0
java,6222,3,0
java,6216,22,1
java,6218,42,1
java,6219,10,0
java,6220,16,0
java,6221,16,0
java,6223,42,1
java,6224,22,1
java,16857,35,0
java,6212,1,0
java,6213,1,1
java,11494,11,0
java,11495,8,0
java,11496,8,0
java,7998,4,0
java,7970,8,1
java,7971,7,0
java,7972,7,0
java,7973,4,0
java,7974,7,0
java,7981,4,0
java,7975,7,1
java,7976,45,4
java,7977,32,3
java,7978,5,0
java,7979,20,0
java,7980,5,0
java,7982,11,1
java,7983,45,0
java,7984,6,0
java,7985,3,0
java,7986,7,1
java,7987,4,1
java,7988,12,1
java,7989,6,0
java,7990,14,0
java,7991,15,1
java,7992,9,0
java,7993,2,0
java,7994,12,0
java,7995,6,0
java,7996,2,0
java,7997,7,0
java,7999,5,0
java,8000,8,0
java,8001,10,0
java,8002,1,0
java,8003,41,3
java,8004,2,0
java,8005,6,0
java,8006,3,0
java,8007,10,1
java,8008,7,0
java,8009,1,0
java,8010,10,0
java,8011,9,0
java,8012,1,0
java,8013,3,0
java,8014,2,0
java,8015,4,0
java,8016,4,1
java,8017,4,0
java,8018,8,0
java,8019,6,0
java,8020,5,1
java,8021,4,2
java,52182,6,0
java,2192,2,0
java,5841,3,1
java,5838,2,0
java,5839,32,0
java,5840,68,1
java,5842,20,0
java,7129,6,0
java,3705,178,1
java,3706,21,1
java,3707,178,1
java,3708,24,2
java,20034,54,0
java,51138,20,0
java,18796,26,0
java,18797,16,0
java,18798,27,0
java,18799,16,0
java,18800,25,0
java,18801,25,0
java,18802,27,0
java,18803,26,0
java,18804,27,0
java,17912,12,0
java,17913,32,0
java,9371,28,0
java,9372,30,0
java,9373,30,0
java,9374,10,0
java,9375,20,0
java,9376,38,0
java,9377,1,0
java,15453,21,0
java,15454,9,0
java,838,13,0
java,10148,7,0
java,12861,27,0
java,12862,28,0
java,12863,17,0
java,52007,13,0
java,52008,33,0
java,52009,42,0
java,52010,24,1
java,52011,22,1
java,52012,19,0
java,52013,5,0
java,52014,7,0
java,52015,11,0
java,52016,14,1
java,52017,26,1
java,52018,20,0
java,52019,21,0
java,52020,17,0
java,52021,2,1
java,52022,5,0
java,52023,18,0
java,52034,5,0
java,52024,10,0
java,52025,13,0
java,52026,18,0
java,52027,13,0
java,52028,16,0
java,52035,2,0
java,52029,26,0
java,52030,12,1
java,52031,1,0
java,52032,13,1
java,52033,19,0
java,52036,22,1
java,1811,16,6
java,18177,7,0
java,18178,7,0
java,18179,7,0
java,18180,2,0
java,18181,7,0
java,18182,30,0
java,18183,7,0
java,18184,19,1
java,18185,7,0
java,18186,16,0
java,18187,18,0
java,18188,7,0
java,18189,2,0
java,2204,29,1
java,5777,27,0
java,16767,8,0
java,16740,22,0
java,16757,3,0
java,16758,8,0
java,16765,5,0
java,16766,34,0
java,16737,17,0
java,16738,12,0
java,16739,14,0
java,16741,85,0
java,16742,17,0
java,16743,6,0
java,16744,26,0
java,16745,17,0
java,16746,34,2
java,16747,17,0
java,16748,41,1
java,16749,43,1
java,16750,4,0
java,16751,4,0
java,16752,13,0
java,16753,6,0
java,16754,7,1
java,16755,25,0
java,16756,11,0
java,16759,14,0
java,16760,6,0
java,16761,6,0
java,16762,32,1
java,16763,17,0
java,16764,6,0
java,16768,17,0
java,16769,11,0
java,16770,2,0
java,16771,15,0
java,16772,28,0
java,16773,18,0
java,16774,18,1
java,16775,26,0
java,16776,6,0
java,16777,8,1
java,16778,13,0
java,16779,7,0
java,16780,1,0
java,16781,5,0
java,16782,121,0
java,16783,16,0
java,16784,43,3
java,16785,57,0
java,9636,95,0
java,9637,56,1
java,13303,1,0
java,1273,36,1
java,3586,1,0
java,3587,2,0
java,3588,10,0
java,3589,7,0
java,2294,1,0
java,15521,15,0
java,11661,11,0
java,9192,5,0
java,9193,12,1
java,9194,15,0
java,5023,4,0
java,5024,19,1
java,5745,30,0
java,5742,22,1
java,5743,9,0
java,5744,17,0
java,5746,27,0
java,5747,40,1
java,19830,9,0
java,19827,9,0
java,19828,7,0
java,19829,7,0
java,19831,9,0
java,19832,2,0
java,19833,2,1
java,19834,6,0
java,19835,28,1
java,19836,29,1
java,14559,4,1
java,3873,1,0
java,3874,22,2
java,3875,17,1
java,3876,18,1
java,3877,32,0
java,3878,24,1
java,3879,11,0
java,3880,21,1
java,3881,21,0
java,3882,3,0
java,3883,15,0
java,3884,19,1
java,3885,15,1
java,3886,21,1
java,3887,19,0
java,3888,29,0
java,3889,33,1
java,3890,20,1
java,3891,15,1
java,3951,17,0
java,3892,19,1
java,3893,11,0
java,3894,32,0
java,3895,16,1
java,3957,2,1
java,3896,23,1
java,3897,27,1
java,3898,5,0
java,3899,12,0
java,3900,22,0
java,3901,12,0
java,3902,23,1
java,3903,19,1
java,3904,23,1
java,3940,28,0
java,3905,15,2
java,3906,30,0
java,3907,23,0
java,3908,9,0
java,3909,2,0
java,3914,18,1
java,3910,16,0
java,3911,19,1
java,3912,13,0
java,3913,19,1
java,3915,20,1
java,3916,16,1
java,3917,13,0
java,3918,27,1
java,3919,17,0
java,3920,31,0
java,3921,3,0
java,3922,11,0
java,3923,17,1
java,3924,22,0
java,3925,17,1
java,3926,17,1
java,3927,17,1
java,3928,16,0
java,3934,15,1
java,3929,47,0
java,3930,20,0
java,3931,11,0
java,3932,19,1
java,3933,18,1
java,3935,15,1
java,3936,23,0
java,3937,22,1
java,3938,19,1
java,3939,15,1
java,3941,32,0
java,3942,19,1
java,3943,24,1
java,3944,23,0
java,3945,39,2
java,3946,12,0
java,3947,43,1
java,3948,19,1
java,3949,24,1
java,3950,6,2
java,3952,15,1
java,3953,13,0
java,3954,21,1
java,3955,13,0
java,3956,6,0
java,3958,10,0
java,3959,14,0
java,3960,24,0
java,3961,41,1
java,3962,22,1
java,3963,12,0
java,3964,24,0
java,3965,10,0
java,3966,19,1
java,3967,9,0
java,3968,23,0
java,3969,21,1
java,3970,31,1
java,3971,29,1
java,3986,19,1
java,3972,30,1
java,3973,15,1
java,3974,19,1
java,3975,10,0
java,3976,19,1
java,3977,12,0
java,3978,24,0
java,3979,18,1
java,3980,41,4
java,3993,19,0
java,3981,17,0
java,3982,17,0
java,3983,15,0
java,3984,19,1
java,3985,13,0
java,3987,8,1
java,3988,8,0
java,3989,22,1
java,3990,20,0
java,3991,15,1
java,3992,37,1
java,3994,12,0
java,3995,9,0
java,3996,27,1
java,3997,23,0
java,3998,19,1
java,3999,15,1
java,4000,15,0
java,4001,12,0
java,4002,19,1
java,4077,21,0
java,4003,31,0
java,4004,19,1
java,4005,23,0
java,4006,29,1
java,4007,14,0
java,4008,39,1
java,4009,23,0
java,4010,29,0
java,4011,25,0
java,4021,9,0
java,4012,12,0
java,4013,18,1
java,4014,29,0
java,4015,8,0
java,4016,18,1
java,4017,11,0
java,4018,43,1
java,4019,10,0
java,4020,47,0
java,4022,19,1
java,4023,51,3
java,4024,31,1
java,4025,25,1
java,4026,24,1
java,4027,32,0
java,4028,22,1
java,4029,23,0
java,4030,18,1
java,4031,19,1
java,4032,19,1
java,4033,19,1
java,4034,26,1
java,4035,10,0
java,4036,18,0
java,4062,21,1
java,4037,28,2
java,4038,23,0
java,4039,15,1
java,4040,9,0
java,4041,16,1
java,4042,19,1
java,4043,19,1
java,4044,19,1
java,4045,6,0
java,4046,19,1
java,4047,23,1
java,4048,16,1
java,4049,18,1
java,4050,25,0
java,4051,10,0
java,4052,20,1
java,4053,19,1
java,4054,9,0
java,4055,12,0
java,4056,19,1
java,4057,12,0
java,4058,26,0
java,4059,12,0
java,4060,6,0
java,4061,18,0
java,4063,16,0
java,4064,8,1
java,4065,30,1
java,4066,19,1
java,4067,19,1
java,4068,30,0
java,4069,12,0
java,4070,16,1
java,4071,17,0
java,4072,23,0
java,4073,20,1
java,4074,8,0
java,4075,29,1
java,4076,19,1
java,4078,10,0
java,4079,19,1
java,4080,6,1
java,4081,19,1
java,4082,12,0
java,4083,18,1
java,4084,14,1
java,4085,3,0
java,4086,19,1
java,4087,12,0
java,4088,9,0
java,4089,15,0
java,4090,46,0
java,4091,32,2
java,4092,19,1
java,4093,20,1
java,4094,19,1
java,4095,12,0
java,4096,22,0
java,4097,19,1
java,4098,19,1
java,4099,12,0
java,4100,9,1
java,4101,18,1
java,4102,25,0
java,4103,11,0
java,4104,16,0
java,4105,44,0
java,4106,14,1
java,4107,18,1
java,4108,12,0
java,4109,12,0
java,4110,41,1
java,4111,18,1
java,4116,21,1
java,4112,4,1
java,4113,19,1
java,4114,17,1
java,4115,20,1
java,4117,22,0
java,4118,17,1
java,4119,30,1
java,4120,19,1
java,4121,20,0
java,4122,22,1
java,4123,15,1
java,4124,13,1
java,4125,9,0
java,4126,16,1
java,4127,12,0
java,4128,18,1
java,4129,22,0
java,4130,18,1
java,4131,29,0
java,4132,19,0
java,4133,21,1
java,4134,10,0
java,4135,19,1
java,4136,28,2
java,4137,21,1
java,4138,24,1
java,4139,21,2
java,4140,24,1
java,4141,23,0
java,4147,13,1
java,4142,26,0
java,4143,16,1
java,4144,15,0
java,4145,20,0
java,4146,15,0
java,4148,12,0
java,4149,25,0
java,4150,19,1
java,4151,18,1
java,4152,20,1
java,4153,15,1
java,4154,12,0
java,4155,21,1
java,4156,20,1
java,4157,15,0
java,4158,19,1
java,4159,17,0
java,4160,22,1
java,4161,12,0
java,4162,15,1
java,4163,17,1
java,4164,29,1
java,52772,59,3
java,15450,19,1
java,15451,20,1
java,15982,41,0
java,15983,74,0
java,8752,5,0
java,8753,9,0
java,8754,12,0
java,7815,2,0
java,17666,2,1
java,17112,6,2
java,17113,28,0
java,17114,9,0
java,6236,18,0
java,7183,7,0
java,7164,15,0
java,7165,32,0
java,7166,8,0
java,7167,24,0
java,7168,6,1
java,7169,7,0
java,7170,39,0
java,7171,7,0
java,7172,11,0
java,7173,5,0
java,7174,5,0
java,7175,10,0
java,7176,31,1
java,7177,9,0
java,7184,7,0
java,7178,15,0
java,7179,6,0
java,7180,3,0
java,7181,35,0
java,7182,13,0
java,7197,1,0
java,7185,9,0
java,7186,5,0
java,7187,11,0
java,7188,5,0
java,7189,25,0
java,7190,17,0
java,7191,18,0
java,7192,5,0
java,7193,12,0
java,7194,3,0
java,7195,18,0
java,7196,31,0
java,7198,30,0
java,7199,6,0
java,7200,15,0
java,7201,8,0
java,7202,5,0
java,7243,6,0
java,7203,9,0
java,7204,14,0
java,7205,16,0
java,7206,8,0
java,7207,24,0
java,7208,17,0
java,7209,19,0
java,7210,23,0
java,7211,25,1
java,7212,6,0
java,7213,8,0
java,7214,4,0
java,7215,24,0
java,7216,18,0
java,7217,45,0
java,7218,35,0
java,7219,5,0
java,7220,7,0
java,7221,13,0
java,7222,12,0
java,7254,18,0
java,7223,8,0
java,7224,14,1
java,7225,3,0
java,7226,29,0
java,7227,8,0
java,7265,19,0
java,7228,16,0
java,7229,25,1
java,7230,10,0
java,7231,18,0
java,7232,19,0
java,7233,5,0
java,7234,39,0
java,7235,11,0
java,7236,13,0
java,7237,23,0
java,7238,20,0
java,7239,31,0
java,7240,7,0
java,7241,23,0
java,7242,7,0
java,7244,23,0
java,7245,19,0
java,7246,8,0
java,7247,18,0
java,7248,8,1
java,7249,13,0
java,7250,5,0
java,7251,15,0
java,7252,9,0
java,7253,37,2
java,7255,15,0
java,7256,1,0
java,7257,29,0
java,7258,2,0
java,7259,13,0
java,7281,33,0
java,7260,11,0
java,7261,13,0
java,7262,35,0
java,7263,3,0
java,7264,29,0
java,7266,28,0
java,7267,5,0
java,7268,25,0
java,7269,6,0
java,7270,7,0
java,7297,4,0
java,7271,23,0
java,7272,39,0
java,7273,19,0
java,7274,5,0
java,7275,2,0
java,7276,35,0
java,7277,49,0
java,7278,61,0
java,7279,21,0
java,7280,19,0
java,7282,32,0
java,7283,3,1
java,7284,5,0
java,7285,10,1
java,7286,42,0
java,7287,5,0
java,7288,25,1
java,7289,32,0
java,7290,11,0
java,7291,1,0
java,7303,24,0
java,7292,48,0
java,7293,35,0
java,7294,3,0
java,7295,23,0
java,7296,10,0
java,7298,10,0
java,7299,28,0
java,7300,15,0
java,7301,2,0
java,7302,6,0
java,7304,23,0
java,7305,12,0
java,7306,6,0
java,7307,20,0
java,7308,15,0
java,7309,14,2
java,7310,13,0
java,7311,2,0
java,7312,28,0
java,7313,2,0
java,7314,42,0
java,7315,26,0
java,7316,39,0
java,7317,18,0
java,20115,13,1
java,53737,11,0
java,53738,11,1
java,53739,4,0
java,53740,8,0
java,53741,6,1
java,53742,4,0
java,53743,11,0
java,53744,1,0
java,53646,28,1
java,18262,8,0
java,18263,3,0
java,18255,32,0
java,18264,69,0
java,18256,7,1
java,18252,6,0
java,18253,4,1
java,18254,10,0
java,18257,1,0
java,18258,13,0
java,18259,9,0
java,18260,2,0
java,18261,12,0
java,18265,6,0
java,18266,8,0
java,18267,8,0
java,18268,12,0
java,18269,2,0
java,18270,8,0
java,18271,4,1
java,18272,2,0
java,7675,13,0
java,6958,28,3
java,17139,15,0
java,10047,1,0
java,10048,7,0
java,4286,2,0
java,7619,14,0
java,13335,52,0
java,13336,26,0
java,5623,3,0
java,5624,8,0
java,15478,5,0
java,20049,4,0
java,20050,4,0
java,9471,31,0
java,9472,31,0
java,9639,62,0
java,9640,39,0
java,52504,56,0
java,52505,70,1
java,52506,12,0
java,52507,66,0
java,52508,43,0
java,52509,54,0
java,52510,8,0
java,52511,2,0
java,52512,103,0
java,52513,16,0
java,52514,16,0
java,52515,58,0
java,52516,39,0
java,52517,83,0
java,52518,20,0
java,52519,146,0
java,52520,15,0
java,52521,23,0
java,52522,4,0
java,52911,15,0
java,12162,12,0
java,12163,42,1
java,12164,3,0
java,12165,42,1
java,9262,1,0
java,9263,3,0
java,9264,8,0
java,9265,14,0
java,11690,2,0
java,11691,4,0
java,11692,7,0
java,11693,20,0
java,11694,6,0
java,51649,11,0
java,5108,49,1
java,5107,1,0
java,5097,47,1
java,5098,6,0
java,5099,49,1
java,5100,2,0
java,5101,6,2
java,5102,9,0
java,5103,53,0
java,5104,31,1
java,5105,2,0
java,5106,63,0
java,5109,53,0
java,5110,2,0
java,5111,39,1
java,5112,56,1
java,5113,1,0
java,5114,59,1
java,5115,29,0
java,5116,49,1
java,5117,72,2
java,5118,11,0
java,5125,21,0
java,5119,12,0
java,5120,42,1
java,5121,6,0
java,5122,63,0
java,5123,2,0
java,5124,5,0
java,5126,40,0
java,5127,12,2
java,5128,15,0
java,5129,29,0
java,5130,2,0
java,5131,10,0
java,5132,49,1
java,5133,6,0
java,5134,6,0
java,5135,62,0
java,5136,14,2
java,5137,58,1
java,5138,10,0
java,5139,6,0
java,5140,42,1
java,5141,3,1
java,16888,17,1
java,53183,10,1
java,16786,14,0
java,16787,42,2
java,16788,15,0
java,16789,42,2
java,8056,2,1
java,8055,25,0
java,8054,25,0
java,8057,9,0
java,8058,25,0
java,8059,41,0
java,8060,13,0
java,8061,25,0
java,9442,20,0
java,9443,21,0
java,12156,4,0
java,12157,4,0
java,12158,23,0
java,12159,4,0
java,15742,27,0
java,679,1,0
java,658,14,3
java,659,3,0
java,660,29,0
java,661,2,0
java,662,2,0
java,663,2,0
java,664,29,0
java,665,4,1
java,666,2,0
java,678,3,0
java,667,28,0
java,668,1,0
java,669,2,0
java,670,2,0
java,671,2,0
java,672,2,0
java,673,28,0
java,674,3,0
java,675,4,1
java,676,13,1
java,677,2,0
java,680,2,0
java,681,29,0
java,17554,36,1
java,17559,22,0
java,17555,35,1
java,17556,13,0
java,17557,22,1
java,17558,12,1
java,17560,28,1
java,17561,25,1
java,17562,18,1
java,17563,26,0
java,17564,22,1
java,17565,34,1
java,17566,18,1
java,17567,13,0
java,17568,22,1
java,17569,14,0
java,7099,41,0
java,7100,9,0
java,7101,7,0
java,7102,2,0
java,7103,4,0
java,7104,11,0
java,18318,12,0
java,18319,7,0
java,18320,2,0
java,18321,14,0
java,18458,11,0
java,18459,14,0
java,18460,32,0
java,18461,6,0
java,18462,19,1
java,18463,14,0
java,18464,8,0
java,18465,30,0
java,18466,26,0
java,18467,18,0
java,18468,56,0
java,5614,19,1
java,5615,3,0
java,16835,7,0
java,16836,10,0
java,127,35,0
java,9095,20,0
java,9096,9,0
java,15755,11,0
java,15756,7,0
java,863,63,0
java,877,2,0
java,847,20,1
java,848,6,0
java,849,6,2
java,850,58,7
java,851,24,1
java,852,8,0
java,853,7,0
java,854,20,2
java,855,20,1
java,856,26,0
java,857,16,1
java,858,20,0
java,859,51,0
java,860,42,4
java,861,24,2
java,862,8,0
java,864,38,4
java,865,34,0
java,866,6,0
java,867,20,1
java,878,16,1
java,868,58,7
java,869,21,0
java,870,16,1
java,871,40,0
java,872,8,3
java,873,16,0
java,874,40,4
java,875,31,0
java,876,17,2
java,879,37,0
java,880,12,1
java,881,24,0
java,882,35,0
java,883,4,0
java,884,46,5
java,885,24,2
java,886,8,0
java,887,32,1
java,888,18,1
java,18496,45,0
java,19089,2,0
java,8431,3,0
java,8428,4,1
java,8429,3,0
java,8430,2,0
java,8427,4,1
java,19731,36,0
java,19732,34,1
java,19733,34,1
java,5054,18,0
java,5055,30,0
java,5056,32,1
java,19847,90,1
java,20055,4,0
java,20051,2,0
java,20052,5,0
java,20053,3,0
java,20054,7,0
java,18190,1,0
java,18191,2,0
java,11548,7,0
java,53194,15,0
java,53195,10,0
java,53196,27,0
java,53197,14,0
java,53198,34,0
java,53199,48,1
java,19775,9,0
java,19776,19,0
java,8896,106,0
java,8897,28,0
java,14596,6,0
java,14597,1,0
java,2176,20,3
java,3196,27,0
java,51148,36,2
java,3496,12,0
java,5035,12,0
java,5036,17,0
java,5037,10,0
java,819,6,0
java,809,19,0
java,810,7,0
